"2020-05-28 21:10:53",EventLogger,log_opened,"Log opened upon Event Logger startup." 
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:26:31","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 26","Color index set to: 26"
"2020-05-28 21:26:32","AIR:401000000",suspicious,100000060,"AvatarHackWarning! invalid dna colors for 100000060 old: ('css', 'ms', 'm', 'm', 0, 0, 0, 0, 149, 27, 36, 28, 49, 26) new: ('css', 'ms', 'm', 'm', 1, 0, 1, 1, 149, 27, 36, 28, 49, 26)"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:26:32","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 3","Color index set to: 3"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 4","Color index set to: 4"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 5","Color index set to: 5"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 6","Color index set to: 6"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 7","Color index set to: 7"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 8","Color index set to: 8"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 9","Color index set to: 9"
"2020-05-28 21:26:33","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 10","Color index set to: 10"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 11","Color index set to: 11"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:26:34","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 26","Color index set to: 26"
"2020-05-28 21:26:35","AIR:401000000",suspicious,100000060,"AvatarHackWarning! invalid dna colors for 100000060 old: ('css', 'ms', 'm', 'm', 0, 0, 0, 0, 149, 27, 36, 28, 49, 26) new: ('css', 'ms', 'm', 'm', 1, 0, 1, 1, 149, 27, 36, 28, 49, 26)"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:26:35","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 3","Color index set to: 3"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 4","Color index set to: 4"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 5","Color index set to: 5"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 6","Color index set to: 6"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 7","Color index set to: 7"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 8","Color index set to: 8"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 9","Color index set to: 9"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 10","Color index set to: 10"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 11","Color index set to: 11"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:26:36","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:26:37","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:26:38","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:26:38","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:28:55","AIR:401000000",setMaxHp,100000060,137
"2020-05-28 21:28:55","AIR:401000000","magic-word",100000060,700,100000060,700,maxToon,"Maxed your Toon!"
"2020-05-28 21:28:56","AIR:401000000",b3Info,401003495,"0|5.72|1|1|0|8|22|8|10|4|0|6|[137.0]|{100000060L: 1}"
"2020-05-28 21:28:56","AIR:401000000",bossBattle,401003495,"l|Defeat|[100000060L]|2011"
"2020-05-28 21:29:05","AIR:401000000","magic-word",100000012,700,100000012,700,ghost,"Ghost mode is disabled."
"2020-05-28 21:29:41","AIR:401000000",lawbotBossSettings,401003495,"l|8|22|8|10|4"
"2020-05-28 21:29:41","AIR:401000000",bossBattle,401003495,"l|BattleThree|[100000060L]|2011"
"2020-05-28 21:29:49","AIR:401000000","magic-word",100000012,700,100000012,700,ghost,"Ghost mode is enabled."
"2020-05-28 21:29:52","AIR:401000000","magic-word",100000060,700,100000060,700,"givePies 7 -1",None
"2020-05-28 21:30:24","AIR:401000000","building-cog",401002753,"9100|25|l|5"
"2020-05-28 21:30:24","AIR:401000000",avatarExit,401003444,
"2020-05-28 21:30:24","AIR:401000000",avatarExit,401003445,
"2020-05-28 21:30:37","AIR:401000000","building-toon",401002823,"9100|50"
"2020-05-28 21:31:16","AIR:401000000","building-cog",401002823,"9100|50|c|5"
"2020-05-28 21:31:16","AIR:401000000",avatarExit,401003684,
"2020-05-28 21:31:16","AIR:401000000",avatarExit,401003685,
"2020-05-28 21:31:16","AIR:401000000","magic-word",100000012,700,100000012,700,"setCogs 10","You aren't in a CJ!"
"2020-05-28 21:31:33","AIR:401000000","magic-word",100000012,700,100000012,700,ghost,"Ghost mode is disabled."
"2020-05-28 21:31:34","AIR:401000000","building-toon",401002781,"9100|33"
"2020-05-28 21:31:40","AIR:401000000","magic-word",100000012,700,100000012,700,"setCogs 10","You aren't in a CJ!"
"2020-05-28 21:31:47","AIR:401000000","magic-word",100000012,700,100000012,700,ghost,"Ghost mode is enabled."
"2020-05-28 21:32:01","AIR:401000000","building-cog",401002781,"9100|33|l|5"
"2020-05-28 21:32:17","AIR:401000000","building-toon",401002745,"9100|20"
"2020-05-28 21:35:30","AIR:401000000","magic-word",100000012,700,100000012,700,"setCogs 1","You aren't in a CJ!"
"2020-05-28 21:35:37","AIR:401000000",setMaxHp,100000060,137
"2020-05-28 21:35:37","AIR:401000000","magic-word",100000060,700,100000060,700,maxToon,"Maxed your Toon!"
"2020-05-28 21:36:03","AIR:401000000",b3Info,401003495,"0|6.37|1|1|0|8|22|8|10|4|0|14|[137.0]|{100000060L: 1}"
"2020-05-28 21:36:03","AIR:401000000",bossBattle,401003495,"l|Defeat|[100000060L]|2011"
"2020-05-28 21:36:09","AIR:1000000","chat-said",100000012,ja,ja
"2020-05-28 21:36:20","AIR:401000000","disconnect-reason",100000012,2
"2020-05-28 21:36:20","Client:1000000000","client-lost"
"2020-05-28 21:36:20","AIR:401000000",avatarExit,100000012,
"2020-05-28 21:36:48","AIR:401000000",lawbotBossSettings,401003495,"l|8|22|8|10|4"
"2020-05-28 21:36:48","AIR:401000000",bossBattle,401003495,"l|BattleThree|[100000060L]|2011"
"2020-05-28 21:36:50","AIR:401000000","magic-word",100000060,700,100000060,700,"givePies 7 -1",None
"2020-05-28 21:37:00","Client:1000000002","client-connected","179.181.16.165:63081","192.168.1.100:7198"
"2020-05-28 21:37:00","AIR:1000000",accountLogin,1000000002,100000011,andrewlod
"2020-05-28 21:37:04","AIR:1000000",avatarChosen,100000012,100000011
"2020-05-28 21:37:24","AIR:401000000",questTier,100000012,0
"2020-05-28 21:37:35","AIR:401000000","magic-word",100000012,700,100000012,700,nametagStyle,"Magic word nametagStyle requires at least 1 arguments"
"2020-05-28 21:37:40","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 1","Nametag style set to: Shivering."
"2020-05-28 21:37:45","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 3","Nametag style set to: Fancy."
"2020-05-28 21:37:54","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 5","Nametag style set to: Zany."
"2020-05-28 21:37:59","AIR:401000000","magic-word",100000012,700,100000012,700,run,None
"2020-05-28 21:38:27","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 9","Nametag style set to: Spooky."
"2020-05-28 21:38:30","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 10","Nametag style set to: Action."
"2020-05-28 21:39:59","AIR:401000000","magic-word",100000012,700,100000012,700,run,None
"2020-05-28 21:40:19","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:19","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:19","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:19","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:20","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:22","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:23","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:23","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:25","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:25","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:25","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:25","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:26","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:26","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:26","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:26","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:26","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:26","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:27","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:27","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:27","AIR:401000000",suspicious,100000012,"DistributedClosetAI.setDNA: invalid dna: t"
"2020-05-28 21:40:32","AIR:401000000","magic-word",100000012,700,100000012,700,"zone 13000",None
"2020-05-28 21:41:17","AIR:401000000","magic-word",100000012,700,100000012,700,"zone 13000",None
"2020-05-28 21:41:24","AIR:401000000","magic-word",100000012,700,100000012,700,collisionsOff,None
"2020-05-28 21:41:25","AIR:401000000","magic-word",100000012,700,100000012,700,run,None
"2020-05-28 21:41:49","AIR:401000000","magic-word",100000012,700,100000012,700,collisionsOn,None
"2020-05-28 21:41:53","AIR:401000000","magic-word",100000012,700,100000012,700,collisionsOff,None
"2020-05-28 21:42:24","AIR:401000000","magic-word",100000012,700,100000012,700,collisionsOn,None
"2020-05-28 21:42:51","AIR:401000000",b3Info,401003495,"0|6.04|1|1|0|8|22|8|10|4|1|19|[102.0]|{100000060L: 1}"
"2020-05-28 21:42:51","AIR:401000000",bossBattle,401003495,"l|Defeat|[100000060L]|2011"
"2020-05-28 21:43:09","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 21:43:09","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:43:09","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:43:09","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 21:43:10","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:43:11","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 26","Color index set to: 26"
"2020-05-28 21:43:12","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:43:12","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:43:28","AIR:401000000","disconnect-reason",100000012,2
"2020-05-28 21:43:28","Client:1000000002","client-disconnected"
"2020-05-28 21:43:28","AIR:401000000",avatarExit,100000012,
"2020-05-28 21:43:36","AIR:401000000",lawbotBossSettings,401003495,"l|8|22|8|10|4"
"2020-05-28 21:43:36","AIR:401000000",bossBattle,401003495,"l|BattleThree|[100000060L]|2011"
"2020-05-28 21:43:36","AIR:401000000","disconnect-reason",100000060,2
"2020-05-28 21:43:37","Client:1000000001","client-disconnected"
"2020-05-28 21:43:37","AIR:401000000",avatarExit,100000060,
"2020-05-28 21:43:47","AIR:401000000",b3Info,401003495,"0|0.18|1|0|0|8|22|8|10|4|1|19|[]|{100000060L: 1}"
"2020-05-28 21:44:20","Client:1000000003","client-connected","179.181.16.165:63144","192.168.1.100:7198"
"2020-05-28 21:44:20","AIR:1000000",accountLogin,1000000003,100000011,andrewlod
"2020-05-28 21:44:24","AIR:1000000",avatarChosen,100000012,100000011
"2020-05-28 21:44:41","AIR:401000000",questTier,100000012,0
"2020-05-28 21:44:51","AIR:401000000","magic-word",100000012,700,100000012,700,run,None
"2020-05-28 21:44:52","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 21:44:52","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:44:52","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:44:52","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 21:44:53","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:44:54","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 26","Color index set to: 26"
"2020-05-28 21:44:55","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 21:44:55","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:44:56","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:44:57","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:44:58","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:44:58","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 26","Color index set to: 26"
